ca,0,ABABOL,0
ca,1,ABACIAL,0
ca,2,ABACISTA,0
ca,3,ABACO,0
ca,4,ABACOMTE,0
ca,5,ABACONAR,0
ca,6,ABACÀ,0
ca,7,ABADA,0
ca,8,ABADAL,0
ca,9,ABADALS,0
ca,10,ABADANAR,0
ca,11,ABADEGER,0
ca,12,ABADENC,0
ca,13,ABADENCA,0
ca,14,ABADESSA,0
ca,15,ABADIA,0
ca,16,ABADIAT,0
ca,17,ABADOCAR,0
ca,18,ABAIXADA,0
ca,19,ABAIXAR,0
ca,20,ABAJOCAT,0
ca,21,ABALIDA,0
ca,22,ABALISAR,0
ca,23,ABALIT,0
ca,24,ABALTIDA,0
ca,25,ABALTIR,0
ca,26,ABAMPERE,0
ca,27,ABANDÓ,0
ca,28,ABANS,0
ca,29,ABARATIR,0
ca,30,ABARCA,0
ca,31,ABARLOAR,0
ca,32,ABARONAR,0
ca,33,ABARQUES,0
ca,34,ABARSET,0
ca,35,ABARTA,0
ca,36,ABAST,0
ca,37,ABASTADA,0
ca,38,ABASTAR,0
ca,39,ABASTIDA,0
ca,40,ABASTIR,0
ca,41,ABAT,0
ca,42,ABATEDOR,0
ca,43,ABATIBLE,0
ca,44,ABATOLL,0
ca,45,ABATRE,0
ca,46,ABATUDA,0
ca,47,ABATUT,0
ca,48,ABATÓ,0
ca,49,ABAXIAL,0
ca,50,ABBADITA,0
ca,51,ABBAI,0
ca,52,ABBASSÍ,0
ca,53,ABCEGADA,0
ca,54,ABCEGAR,0
ca,55,ABDALITA,0
ca,56,ABDALONG,0
ca,57,ABDERA,0
ca,58,ABDET,0
ca,59,ABDICADA,0
ca,60,ABDICANT,0
ca,61,ABDICAR,0
ca,62,ABDIES,0
ca,63,ABDOMEN,0
ca,64,ABDON,0
ca,65,ABDONS,0
ca,66,ABDUCCIÓ,0
ca,67,ABDUCENT,0
ca,68,ABDUCTOR,0
ca,69,ABDUIR,0
ca,70,ABDUÏDA,0
ca,71,ABDÒMENS,0
ca,72,ABEBAI,0
ca,73,ABECADA,0
ca,74,ABECAR,0
ca,75,ABECÉ,0
ca,76,ABEGOT,0
ca,77,ABEL,0
ca,78,ABELARD,0
ca,79,ABELARDS,0
ca,80,ABELIANA,0
ca,81,ABELITA,0
ca,82,ABELIÀ,0
ca,83,ABELL,0
ca,84,ABELLA,0
ca,85,ABELLAN,0
ca,86,ABELLANA,0
ca,87,ABELLAR,0
ca,88,ABELLARS,0
ca,89,ABELLENC,0
ca,90,ABELLER,0
ca,91,ABELLERA,0
ca,92,ABELLES,0
ca,93,ABELLIDA,0
ca,94,ABELLIR,0
ca,95,ABELLOT,0
ca,96,ABELLOTA,0
ca,97,ABELLÀ,0
ca,98,ABELLÍ,0
ca,99,ABELLÓ,0
ca,100,ABELS,0
ca,101,ABERCI,0
ca,102,ABERCIS,0
ca,103,ABERRANT,0
ca,104,ABERTIS,0
ca,105,ABESTIAR,0
ca,106,ABESTIAT,0
ca,107,ABEURADA,0
ca,108,ABEURALL,0
ca,109,ABEURAR,0
ca,110,ABIAR,0
ca,111,ABIDOS,0
ca,112,ABIETAT,0
ca,113,ABIETINA,0
ca,114,ABIGEAT,0
ca,115,ABIGEU,0
ca,116,ABILA,0
ca,117,ABILENE,0
ca,118,ABILI,0
ca,119,ABILIS,0
ca,120,ABILLADA,0
ca,121,ABILLAR,0
ca,122,ABIOSI,0
ca,123,ABISMADA,0
ca,124,ABISMAL,0
ca,125,ABISMAR,0
ca,126,ABISME,0
ca,127,ABISMOSA,0
ca,128,ABISMÓS,0
ca,129,ABISSADA,0
ca,130,ABISSAL,0
ca,131,ABISSAR,0
ca,132,ABISSINI,0
ca,133,ABIÈTIC,0
ca,134,ABIÈTICA,0
ca,135,ABIÒTIC,0
ca,136,ABIÒTICA,0
ca,137,ABIÓ,0
ca,138,ABJECCIÓ,0
ca,139,ABJECTA,0
ca,140,ABJECTE,0
ca,141,ABJURADA,0
ca,142,ABJURAR,0
ca,143,ABKHAZ,0
ca,144,ABLACTAR,0
ca,145,ABLAIR,0
ca,146,ABLAMADA,0
ca,147,ABLAMAR,0
ca,148,ABLANIDA,0
ca,149,ABLANIR,0
ca,150,ABLATIU,0
ca,151,ABLATIVA,0
ca,152,ABLEGAT,0
ca,153,ABLENADA,0
ca,154,ABLENAR,0
ca,155,ABLUCIÓ,0
ca,156,ABLUENT,0
ca,157,ABLUIR,0
ca,158,ABLÈPSIA,0
ca,159,ABNEGADA,0
ca,160,ABNEGAT,0
ca,161,ABOCADA,0
ca,162,ABOCADOR,0
ca,163,ABOCAR,0
ca,164,ABOFEGAR,0
ca,165,ABOIADA,0
ca,166,ABOIAR,0
ca,167,ABOISSO,0
ca,168,ABOLIBLE,0
ca,169,ABOLICIÓ,0
ca,170,ABOLIDA,0
ca,171,ABOLIR,0
ca,172,ABOMINAR,0
ca,173,ABONABLE,0
ca,174,ABONADA,0
ca,175,ABONADOR,0
ca,176,ABONAR,0
ca,177,ABONARÉ,0
ca,178,ABONAT,0
ca,179,ABONIDA,0
ca,180,ABONIR,0
ca,181,ABONYEC,0
ca,182,ABORAL,0
ca,183,ABORCIÓ,0
ca,184,ABORDADA,0
ca,185,ABORDAR,0
ca,186,ABORIGEN,0
ca,187,ABORTIU,0
ca,188,ABORTIVA,0
ca,189,ABOSSADA,0
ca,190,ABOSSAR,0
ca,191,ABQAYQ,0
ca,192,ABR,0
ca,193,ABRAHAM,0
ca,194,ABRAHAMS,0
ca,195,ABRAINAT,0
ca,196,ABRANDAR,0
ca,197,ABRANTES,0
ca,198,ABRAONAR,0
ca,199,ABRASADA,0
ca,200,ABRASANT,0
ca,201,ABRASAR,0
ca,202,ABRASIDA,0
ca,203,ABRASIR,0
ca,204,ABRASIU,0
ca,205,ABRASIVA,0
ca,206,ABRASIÓ,0
ca,207,ABRASOR,0
ca,208,ABRASTOL,0
ca,209,ABRAXAS,0
ca,210,ABRAÇ,0
ca,211,ABRAÇADA,0
ca,212,ABRAÇAR,0
ca,213,ABRERA,0
ca,214,ABRERENC,0
ca,215,ABRET,0
ca,216,ABREUJAR,0
ca,217,ABREVIAR,0
ca,218,ABRIAC,0
ca,219,ABRIAN,0
ca,220,ABRIAT,0
ca,221,ABRIC,0
ca,222,ABRIDER,0
ca,223,ABRIGADA,0
ca,224,ABRIGALL,0
ca,225,ABRIGAR,0
ca,226,ABRIL,0
ca,227,ABRILADA,0
ca,228,ABRILAT,0
ca,229,ABRILENC,0
ca,230,ABRINADA,0
ca,231,ABRINAR,0
ca,232,ABRINES,0
ca,233,ABRIOLAR,0
ca,234,ABRIVADA,0
ca,235,ABRIVAR,0
ca,236,ABROGADA,0
ca,237,ABROGAR,0
ca,238,ABROMADA,0
ca,239,ABROMAR,0
ca,240,ABRUCESA,0
ca,241,ABRUCÈS,0
ca,242,ABRUPCIÓ,0
ca,243,ABRUPTA,0
ca,244,ABRUPTE,0
ca,245,ABRUSADA,0
ca,246,ABRUSAR,0
ca,247,ABRUÇOS,0
ca,248,ABRÀQUIA,0
ca,249,ABRÍ,0
ca,250,ABRÒTAN,0
ca,251,ABRÓ,0
ca,252,ABSALONS,0
ca,253,ABSALÒ,0
ca,254,ABSALÓ,0
ca,255,ABSCISIÓ,0
ca,256,ABSCISSA,0
ca,257,ABSCÉS,0
ca,258,ABSCÍS,0
ca,259,ABSENT,0
ca,260,ABSENTA,0
ca,261,ABSENTAR,0
ca,262,ABSIDAL,0
ca,263,ABSINTI,0
ca,264,ABSIS,0
ca,265,ABSOLDRE,0
ca,266,ABSOLTA,0
ca,267,ABSOLUT,0
ca,268,ABSOLUTA,0
ca,269,ABSORBIR,0
ca,270,ABSORCIÓ,0
ca,271,ABSORT,0
ca,272,ABSORTA,0
ca,273,ABSORTIU,0
ca,274,ABSTEMI,0
ca,275,ABSTENIR,0
ca,276,ABSTRETA,0
ca,277,ABSTRUSA,0
ca,278,ABSTRÚS,0
ca,279,ABSTÈMIA,0
ca,280,ABSURD,0
ca,281,ABSURDA,0
ca,282,ABSÈNCIA,0
ca,283,ABSÍDIA,0
ca,284,ABUANYAR,0
ca,285,ABUDICRE,0
